"Gender","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22"
"Male",3,1,6,3.6,2.4,3.6,0,4,3,3,3,54,16,30,3,"P",36,"L",9880,3642,907
"Female",5,5,6,4.8,3.6,6,23,4,3,5,4,42,16,50,5,"B",9,"L",9983,6680,1744
"Male",4,5,6,4.8,3.6,0,0,4,3,4,4,51,25,20,0,"B",0,"L",504,4340,315
"Male",2,4,6,1.2,3.6,6,14,1,3,3,1,35,1,50,4,"P",14,"L",8012,9390,3886
"Male",1,2,4.8,6,4.8,4.8,43,4,1,5,3,37,1,40,2,"P",315,"L",3496,1615,1407
"Male",4,1,4.8,4.8,3.6,4.8,27,4,3,2,4,40,1,40,5,"P",0,"L",6691,2744,1724
"Male",5,3,2.4,1.2,6,0,0,1,3,3,1,50,25,50,0,"B",0,"L",8218,1471,3848
"Female",4,4,6,2.4,6,3.6,6,1,1,2,2,68,16,40,1,"B",42,"L",8465,1914,604
"Female",4,2,3.6,6,6,0,134,4,1,4,5,9,16,20,4,"P",14,"L",8572,6335,1224
"Female",3,2,6,4.8,6,2.4,135,5,3,5,3,55,25,20,2,"B",0,"L",6338,4609,1310
"Female",1,5,3.6,2.4,4.8,6,0,4,1,5,2,69,9,30,4,"P",5,"L",6221,2696,177
"Female",2,3,6,4.8,4.8,6,4,4,3,3,4,54,9,50,5,"B",15,"L",3367,7603,3111
"Female",2,0,1.2,4.8,4.8,2.4,9,4,3,4,4,40,25,20,2,"P",0,"L",8846,7172,2946
"Male",2,2,6,1.2,1.2,4.8,77,2,2,3,1,60,16,10,2,"P",0,"L",9511,48,404
"Male",2,0,4.8,6,6,2.4,0,5,3,4,5,44,25,20,2,"B",0,"L",7031,5343,1915
"Female",3,4,4.8,6,2.4,4.8,0,5,3,2,5,46,9,40,3,"B",40,"L",5877,7130,954
"Female",3,3,6,3.6,6,3.6,2,5,3,5,2,22,16,30,3,"B",45,"L",1147,4563,2890
"Male",3,5,4.8,1.2,6,0,0,5,1,3,4,33,25,20,1,"B",0,"D",7466,4811,391
"Male",5,5,3.6,6,4.8,4.8,0,5,3,3,5,48,25,40,4,"B",0,"L",2354,680,2938
"Female",4,2,4.8,6,1.2,4.8,7,5,3,4,5,45,9,40,4,"P",0,"L",5249,1264,2486
"Male",5,4,3.6,1.2,6,0,0,1,3,2,2,23,16,50,5,"P",16,"D",8024,316,216
"Female",3,2,4.8,4.8,4.8,1.2,5,1,3,1,2,10,16,10,1,"B",0,"L",9817,8881,3963
"Male",5,5,4.8,6,1.2,0,0,4,3,3,4,25,9,30,3,"B",0,"D",876,2187,874
"Male",4,2,3.6,4.8,2.4,2.4,2,4,3,3,4,39,16,20,2,"P",0,"L",8726,1399,3548
"Female",2,3,4.8,6,6,1.2,0,1,3,4,5,16,4,10,1,"B",82,"L",2467,9233,1504
"Female",5,5,6,4.8,3.6,3.6,9,2,1,4,5,42,25,30,3,"B",0,"L",6560,4839,192
"Female",3,2,6,4.8,2.4,1.2,26,5,3,5,5,65,25,30,1,"B",0,"D",7204,7723,307
"Female",2,2,3.6,4.8,2.4,4.8,0,4,3,3,4,46,16,40,4,"B",0,"L",1988,9275,2998
"Male",3,3,3.6,1.2,3.6,0,0,1,3,1,1,62,16,10,0,"B",49,"L",7963,6012,3656
"Female",2,1,1.2,4.8,2.4,3.6,0,5,3,5,4,23,16,30,3,"B",11,"L",2765,1070,2442
"Female",3,5,6,6,6,6,0,5,3,5,4,21,16,50,5,"P",35,"L",6469,6600,1464
"Male",5,2,4.8,4.8,4.8,2.4,27,3,3,4,4,40,16,20,2,"P",0,"L",2579,5623,4243
"Female",1,5,2.4,1.2,3.6,4.8,66,1,3,4,1,57,1,40,4,"B",6,"L",6327,8373,2590
"Male",5,3,3.6,6,6,6,0,2,1,2,5,40,9,20,1,"B",0,"L",6036,2446,190
"Male",5,2,4.8,4.8,2.4,2.4,35,4,3,3,4,40,9,20,2,"P",190,"L",2802,5177,2405
"Male",3,3,4.8,1.2,3.6,4.8,19,4,3,2,3,33,9,40,5,"B",151,"L",4612,5249,551
"Male",5,2,4.8,4.8,2.4,3.6,9,4,3,3,4,48,25,50,3,"B",0,"D",730,4546,762
"Male",3,4,4.8,4.8,2.4,2.4,0,4,3,4,4,44,16,20,2,"B",0,"L",2019,5941,1521
"Female",4,1,3.6,4.8,3.6,1.2,1,4,1,2,4,27,1,30,1,"B",0,"D",1206,33,957
"Male",4,3,3.6,2.4,2.4,3.6,56,2,3,2,2,60,1,30,3,"B",0,"L",6995,6745,1592
"Male",5,2,1.2,3.6,4.8,2.4,0,3,3,3,3,43,16,20,5,"P",0,"L",934,1342,1774
"Male",4,4,6,2.4,1.2,6,83,2,1,5,2,44,4,50,4,"B",34,"L",4871,9468,174
"Male",1,2,6,4.8,1.2,6,0,5,1,4,3,30,1,50,5,"B",44,"L",225,5047,912
"Female",3,4,3.6,3.6,1.2,2.4,5,2,2,4,3,48,16,30,2,"P",0,"L",4924,4633,867
"Female",2,3,3.6,3.6,4.8,6,18,2,1,2,5,9,25,20,2,"P",0,"L",7226,661,1047
"Male",3,3,4.8,4.8,6,3.6,0,4,3,3,4,56,9,30,3,"B",0,"L",6365,2833,140
"Male",3,3,6,1.2,6,1.2,0,5,1,4,2,47,9,20,2,"B",0,"L",4740,9254,1136
"Male",3,1,3.6,4.8,4.8,6,23,2,3,3,4,45,16,30,2,"B",0,"L",334,4830,1085
"Male",4,4,4.8,3.6,4.8,4.8,0,3,3,5,4,18,16,40,4,"B",0,"L",9398,2190,589
"Male",2,3,2.4,2.4,6,0,133,5,2,3,4,28,9,40,0,"P",0,"L",4798,3561,500
"Female",5,4,4.8,3.6,4.8,2.4,8,3,1,3,4,35,16,40,1,"B",0,"D",8858,4707,304
"Male",2,2,4.8,1.2,4.8,3.6,0,5,1,3,4,63,9,30,2,"P",0,"L",9210,5800,546
"Male",3,2,6,3.6,3.6,3.6,73,5,1,3,3,25,1,30,3,"P",70,"L",4977,7,507
"Male",2,2,3.6,2.4,3.6,6,1,2,3,3,2,43,16,50,4,"B",1,"L",6577,113,1464
"Male",2,4,2.4,6,1.2,1.2,236,4,1,3,1,23,9,30,1,"B",0,"L",3102,8416,140
"Male",3,5,4.8,4.8,2.4,6,0,3,1,2,4,20,25,10,2,"B",0,"D",2986,1974,190
"Female",5,3,1.2,6,6,1.2,13,2,2,5,3,16,25,10,1,"B",11,"L",3645,6596,301
"Female",3,3,3.6,3.6,6,4.8,28,2,1,2,1,27,1,40,1,"P",31,"L",3225,6982,2565
"Female",2,4,1.2,6,6,3.6,0,5,1,3,5,67,9,30,3,"P",0,"L",1787,8764,163
"Female",4,2,2.4,4.8,6,6,0,5,1,3,4,31,9,10,5,"B",0,"L",5456,8339,251
"Female",5,4,1.2,3.6,6,4.8,51,3,3,5,5,26,9,40,4,"P",0,"D",3817,6795,526
"Male",2,2,4.8,3.6,3.6,4.8,34,3,2,5,3,40,4,40,4,"B",36,"L",6241,9407,705
"Female",4,3,4.8,6,4.8,3.6,163,4,1,4,3,37,16,30,3,"P",0,"D",7418,8154,238
"Male",4,3,4.8,4.8,2.4,6,0,4,3,5,4,42,25,50,5,"B",36,"L",3489,9398,3609
"Male",3,3,6,6,4.8,6,21,3,3,4,5,44,16,50,5,"B",0,"L",4445,7359,2611
"Female",3,3,4.8,3.6,3.6,3.6,10,4,1,2,3,65,1,30,3,"B",2,"L",6056,4362,412
"Male",5,3,2.4,1.2,6,0,0,2,1,5,3,20,16,40,4,"B",0,"D",5793,390,229
"Male",4,1,6,6,3.6,4.8,15,3,1,5,4,49,9,40,1,"P",0,"L",6474,6480,2715
"Female",3,2,4.8,4.8,2.4,0,0,5,3,4,4,22,9,30,5,"P",69,"D",4910,6184,315
"Male",2,3,3.6,4.8,6,2.4,20,3,1,1,3,22,9,30,3,"P",0,"D",9524,8423,102
"Female",5,5,6,4.8,6,4.8,2,4,3,4,4,65,9,40,4,"B",49,"L",8406,5128,1706
"Male",4,1,3.6,3.6,1.2,1.2,22,4,3,5,5,26,25,10,5,"P",21,"L",9592,8583,2153
"Male",4,4,6,3.6,4.8,1.2,1,1,3,1,4,32,16,10,1,"P",23,"L",9359,8189,2958
"Male",5,2,4.8,6,4.8,4.8,0,4,3,4,4,33,25,40,4,"B",0,"L",5977,5726,859
"Male",4,3,6,6,4.8,3.6,0,3,1,1,5,67,9,20,3,"B",0,"L",3387,8470,502
"Female",3,2,2.4,4.8,1.2,4.8,0,5,3,4,4,53,1,40,4,"P",0,"L",9923,804,216
"Male",1,3,3.6,6,4.8,1.2,0,3,3,4,5,27,25,20,1,"B",0,"D",8236,1033,214
"Male",2,3,6,4.8,6,6,0,2,1,1,4,19,25,30,2,"B",0,"L",5833,4103,364
"Female",3,1,4.8,1.2,6,6,106,4,3,4,3,32,16,50,5,"B",7,"L",2278,7054,2448
"Female",5,5,3.6,3.6,4.8,3.6,0,3,2,3,3,54,1,40,3,"B",8,"L",4592,6822,1448
"Male",3,3,1.2,6,2.4,4.8,0,2,1,2,5,18,25,40,1,"P",0,"L",3917,2093,2521
"Male",1,3,6,3.6,3.6,6,0,3,3,4,5,33,4,50,5,"P",135,"L",158,8760,2404
"Female",1,0,2.4,4.8,3.6,3.6,4,3,3,3,3,22,9,30,3,"B",4,"L",1760,8904,1084
"Male",2,3,3.6,3.6,3.6,3.6,42,2,1,2,5,25,1,30,2,"B",0,"L",764,2684,416
"Male",2,3,4.8,6,4.8,6,0,5,2,3,4,36,25,10,1,"B",0,"L",5264,8316,762
"Female",4,4,3.6,6,6,6,9,5,3,4,5,37,9,50,5,"P",0,"L",1939,7396,748
"Male",2,3,6,3.6,3.6,2.4,98,4,3,5,3,25,1,20,2,"B",3,"L",9225,9985,1586
"Female",5,5,3.6,1.2,1.2,6,0,5,1,5,1,48,9,20,5,"B",55,"L",3853,8448,993
"Female",1,4,6,3.6,4.8,6,27,3,3,4,3,51,16,50,5,"B",0,"L",4733,6223,2945
"Male",5,4,4.8,1.2,3.6,0,0,0,3,1,1,37,1,40,0,"B",45,"L",2455,1949,2300
"Male",3,1,4.8,1.2,2.4,1.2,145,3,1,3,1,51,9,10,1,"B",0,"L",220,1388,1074
"Male",2,4,4.8,3.6,4.8,1.2,0,3,3,3,3,58,25,10,1,"B",0,"L",3748,7296,813
"Female",3,5,4.8,3.6,2.4,4.8,0,3,1,5,4,35,1,30,4,"B",0,"D",3679,4779,737
"Male",5,5,1.2,2.4,6,6,0,4,2,3,4,15,16,50,5,"B",25,"L",3939,7720,2173
"Male",4,3,3.6,6,4.8,6,0,5,1,5,4,38,9,30,2,"B",0,"L",8828,7685,1182
"Male",2,1,1.2,4.8,3.6,4.8,0,1,1,3,4,24,4,30,2,"B",0,"D",3961,2217,585
"Male",1,1,6,2.4,2.4,2.4,5,4,1,3,4,13,4,40,5,"B",0,"L",6514,803,356
"Female",1,2,3.6,4.8,6,6,32,4,3,4,4,77,4,50,5,"B",6,"L",6931,7610,1379
"Male",4,4,4.8,4.8,1.2,2.4,0,4,3,5,4,48,25,20,2,"B",1,"L",4754,7480,1558
"Male",5,3,6,6,6,3.6,0,5,3,5,5,34,4,30,2,"B",27,"L",7284,9541,697
"Female",4,1,2.4,4.8,4.8,6,39,5,3,3,4,44,16,50,5,"P",12,"L",3183,933,2684
"Female",2,1,6,1.2,6,4.8,29,2,1,3,3,10,16,30,3,"B",4,"D",2266,1187,596
"Male",2,5,4.8,2.4,6,6,0,2,1,2,4,57,4,10,1,"B",96,"L",1199,4990,347
"Female",4,4,4.8,6,6,2.4,2,5,3,3,5,49,9,20,2,"B",47,"L",4858,5136,259
"Male",4,1,1.2,3.6,3.6,1.2,0,4,1,2,3,61,4,30,4,"B",0,"L",9109,3546,304
"Female",4,4,3.6,4.8,6,2.4,26,3,1,4,3,30,9,30,2,"B",6,"D",4059,1152,1747
"Female",2,3,2.4,3.6,6,6,6,4,1,5,5,14,25,30,2,"B",88,"L",1893,6018,399
"Female",3,3,6,3.6,3.6,1.2,0,3,3,4,5,27,16,10,1,"P",18,"L",2087,5901,3799
"Female",4,2,4.8,6,1.2,2.4,0,3,1,1,5,58,16,20,3,"B",40,"L",2693,6802,399
"Female",3,4,6,2.4,2.4,4.8,22,2,3,4,2,45,9,40,4,"B",21,"L",3178,9706,3597
"Male",1,3,3.6,3.6,2.4,4.8,0,4,1,1,3,64,16,40,4,"P",8,"L",2038,2692,101
"Male",4,2,2.4,3.6,3.6,4.8,0,3,1,1,4,37,9,10,2,"P",12,"L",684,9772,190
"Female",1,1,4.8,1.2,4.8,4.8,3,2,1,5,1,67,25,30,2,"B",43,"L",7816,9413,404
"Female",3,3,6,3.6,2.4,6,74,1,1,3,4,20,4,20,5,"B",0,"D",5809,5703,819
"Female",2,5,4.8,4.8,6,0,0,2,1,3,5,38,1,10,2,"B",0,"D",1865,6202,569
"Female",1,3,3.6,1.2,3.6,2.4,0,2,3,4,4,24,16,20,2,"P",8,"L",2076,5853,3889
"Male",4,4,6,4.8,1.2,4.8,0,1,1,3,4,44,9,30,1,"B",0,"L",8624,3899,834
"Female",3,3,4.8,6,6,4.8,0,3,1,3,5,9,25,10,0,"P",1,"L",7259,2623,223
"Male",4,2,2.4,6,3.6,6,0,2,1,2,3,37,1,40,1,"B",3,"D",9083,8626,304
"Male",4,2,3.6,3.6,4.8,6,11,2,1,4,5,44,16,30,4,"P",1,"L",4929,2036,996
"Female",2,1,6,3.6,6,0,0,2,3,5,4,11,16,50,4,"B",0,"D",3640,618,980
"Male",2,2,6,6,3.6,3.6,0,5,3,4,5,41,25,30,5,"P",71,"L",3150,3821,1788
"Male",4,5,3.6,2.4,6,0,0,4,1,4,4,41,9,50,2,"B",10,"D",7518,8461,406
"Male",4,4,2.4,4.8,3.6,3.6,0,3,3,5,5,26,9,30,3,"P",10,"L",6992,6760,3786
"Female",4,5,2.4,4.8,6,3.6,0,1,1,4,3,13,1,30,2,"B",0,"L",3927,9947,2611
"Male",1,2,4.8,2.4,4.8,2.4,71,4,2,1,2,21,1,20,2,"B",0,"L",6261,265,484
"Male",2,5,2.4,2.4,4.8,4.8,85,1,3,2,3,42,9,30,4,"P",0,"D",4317,7223,280
"Female",5,2,6,4.8,4.8,3.6,1,4,3,5,4,50,9,30,3,"P",7,"L",8205,6805,3616
"Female",4,3,4.8,3.6,4.8,4.8,0,3,1,4,3,25,16,30,4,"B",0,"D",4488,6270,691
"Female",4,4,6,6,3.6,4.8,0,5,3,5,5,34,25,30,0,"P",9,"L",338,4338,1644
"Female",1,4,4.8,1.2,4.8,6,0,5,1,1,4,54,4,50,5,"B",5,"L",1985,4907,577
"Male",1,4,6,4.8,4.8,1.2,0,2,3,5,4,28,16,10,1,"P",0,"L",3339,7736,1547
"Male",2,3,2.4,4.8,6,2.4,3,5,3,4,5,37,9,40,2,"B",2,"D",9935,1000,581
"Male",1,3,4.8,2.4,6,1.2,0,3,3,3,2,29,1,20,3,"B",53,"L",4670,4733,650
"Female",5,4,3.6,3.6,1.2,3.6,2,4,3,2,4,21,16,30,3,"P",0,"L",8446,5101,3041
"Male",3,3,2.4,6,4.8,4.8,0,4,2,1,5,49,25,20,3,"P",0,"L",7445,1677,399
"Male",4,5,4.8,6,4.8,3.6,0,5,3,4,5,35,25,30,3,"B",0,"L",2515,6305,836
"Male",2,1,6,3.6,1.2,2.4,15,2,1,3,3,79,4,20,3,"B",0,"L",9998,5188,447
"Female",1,1,3.6,4.8,6,2.4,0,2,1,3,2,44,4,20,2,"B",0,"L",7,3643,597
"Female",4,4,2.4,2.4,6,6,19,3,1,3,2,56,25,30,3,"P",0,"L",7688,9745,795
"Male",1,4,4.8,3.6,3.6,4.8,0,4,3,2,5,30,9,40,4,"P",0,"D",333,3547,1514
"Male",4,2,6,6,3.6,4.8,0,4,1,5,4,56,16,30,0,"B",1,"L",6777,6552,383
"Female",5,5,6,6,4.8,4.8,0,2,1,4,5,49,9,20,2,"B",6,"L",6283,916,533
"Male",1,3,1.2,3.6,2.4,6,31,3,1,4,4,21,16,40,2,"B",3,"L",2036,6582,1303
"Male",1,4,4.8,4.8,6,6,16,5,2,3,3,44,4,50,5,"P",16,"L",5292,73,1709
"Male",5,0,6,4.8,3.6,0,18,5,3,1,5,26,25,10,0,"B",0,"D",252,5155,480
"Male",2,3,2.4,4.8,2.4,2.4,7,2,1,3,4,67,9,30,2,"B",0,"L",7061,9646,134
"Male",2,4,1.2,3.6,6,6,0,2,1,1,4,11,9,10,3,"P",0,"L",5098,7677,502
"Male",3,2,4.8,6,4.8,6,0,3,1,2,2,33,1,20,1,"B",0,"L",6756,180,650
"Female",4,0,4.8,2.4,4.8,4.8,9,2,1,5,2,59,9,30,2,"B",0,"L",6384,9669,1055
"Female",4,3,4.8,3.6,4.8,4.8,0,5,1,5,3,47,9,40,4,"B",0,"L",3783,7477,248
"Male",3,0,2.4,2.4,2.4,2.4,0,5,3,5,1,31,16,20,2,"P",0,"L",1834,2870,2184
"Male",5,5,4.8,4.8,1.2,4.8,0,5,1,5,4,20,16,30,2,"B",12,"D",4549,8139,622
"Male",3,1,6,4.8,1.2,4.8,11,1,1,4,3,36,9,30,4,"P",0,"D",6369,4161,862
"Male",3,1,1.2,1.2,2.4,2.4,0,2,1,2,4,40,4,20,2,"B",0,"L",3025,4049,670
"Male",1,5,2.4,4.8,4.8,3.6,0,4,3,4,4,43,25,30,3,"P",0,"L",3515,7937,3700
"Female",5,5,6,4.8,4.8,2.4,28,4,1,3,3,38,4,40,2,"P",0,"D",9009,8539,992
"Female",4,1,3.6,2.4,6,1.2,0,2,1,1,3,31,16,10,1,"B",62,"L",5359,6878,347
"Female",3,1,4.8,1.2,6,4.8,0,4,1,2,4,23,1,40,1,"B",29,"D",4205,6920,668
"Female",2,2,6,3.6,6,6,0,3,3,3,3,51,4,50,5,"P",26,"L",9579,6929,3537
"Female",5,3,4.8,2.4,6,4.8,0,2,1,5,2,58,16,10,2,"B",2,"L",7684,5836,341
"Female",3,2,4.8,1.2,1.2,1.2,0,5,1,3,3,7,1,40,3,"B",0,"L",7213,7772,101
"Male",5,3,6,4.8,4.8,1.2,0,2,3,4,4,36,16,10,1,"P",0,"D",6518,5463,134
"Female",2,3,3.6,6,2.4,1.2,0,5,3,5,5,43,25,10,1,"B",0,"L",3238,6570,2836
"Male",3,1,4.8,4.8,3.6,4.8,18,4,3,4,4,55,16,40,4,"B",0,"L",8732,3341,1460
"Male",1,4,4.8,3.6,6,0,0,5,1,1,1,45,4,40,4,"P",0,"D",1137,4522,369
"Female",3,3,4.8,3.6,1.2,4.8,0,4,1,1,3,8,1,40,0,"P",4,"L",4146,1125,1117
"Female",4,3,1.2,2.4,3.6,6,1,4,1,5,2,43,25,40,4,"P",0,"L",8751,4935,1062
"Male",3,3,2.4,4.8,3.6,4.8,0,4,3,3,4,46,16,40,4,"B",0,"L",9913,2451,1158
"Female",5,3,6,4.8,6,6,33,4,3,3,4,34,4,50,5,"P",0,"L",4301,3486,3303
"Female",4,1,3.6,4.8,6,4.8,0,4,3,5,4,56,16,40,4,"B",0,"L",2994,5577,762
"Male",2,3,4.8,3.6,3.6,1.2,43,3,3,1,3,50,1,40,4,"P",0,"L",8521,7527,401
"Female",1,2,4.8,3.6,3.6,2.4,0,5,1,5,2,9,1,20,2,"P",0,"L",6873,8771,1072
"Male",1,3,1.2,6,4.8,4.8,0,5,3,3,5,52,16,40,4,"B",4,"L",5450,9196,2617
"Male",5,0,3.6,3.6,2.4,1.2,0,2,1,1,2,32,9,30,1,"P",0,"L",3388,1554,433
"Female",4,4,3.6,1.2,2.4,2.4,2,1,3,4,1,41,1,20,2,"B",0,"L",9479,3302,1325
"Male",2,3,6,1.2,4.8,4.8,72,1,1,4,1,54,16,40,4,"B",2,"L",2528,8505,488
"Male",2,2,1.2,1.2,2.4,4.8,7,1,3,2,1,60,16,40,4,"B",125,"L",1653,8322,945
"Male",3,2,6,6,6,4.8,0,5,3,4,5,46,4,40,4,"P",0,"L",932,6145,3736
"Female",5,4,3.6,6,4.8,1.2,0,5,3,4,5,44,16,10,1,"B",0,"L",7155,4164,2824
"Female",5,3,4.8,2.4,1.2,6,17,2,1,3,2,67,16,40,2,"P",9,"L",1312,6730,164
"Female",5,5,4.8,4.8,6,0,96,1,1,4,5,56,9,40,3,"B",152,"D",6723,7001,226
"Female",5,2,6,4.8,3.6,4.8,0,4,3,4,4,44,16,40,5,"B",410,"L",6059,5495,2683
"Male",3,3,4.8,4.8,6,1.2,0,5,3,5,4,33,9,10,1,"B",13,"L",8894,7491,1680
"Male",4,2,4.8,1.2,4.8,4.8,9,3,1,1,3,34,4,40,4,"P",21,"L",4713,1102,404
"Female",4,2,4.8,2.4,2.4,6,496,4,1,2,5,51,4,10,2,"P",13,"L",1495,3810,1069
"Male",5,2,6,4.8,3.6,4.8,348,4,3,1,4,46,1,10,4,"P",0,"D",2998,7369,1276
"Female",2,2,6,4.8,2.4,1.2,15,3,2,4,3,19,4,20,2,"B",0,"L",5440,7726,554
"Male",2,1,2.4,6,4.8,0,11,5,3,5,5,23,9,10,4,"B",0,"D",7325,8783,323
"Female",2,3,6,2.4,4.8,4.8,18,2,1,4,4,23,4,40,4,"B",0,"L",5032,7448,602
"Female",1,4,4.8,3.6,3.6,1.2,3,1,1,1,3,7,16,40,2,"B",59,"L",2239,7260,655
"Male",4,2,6,4.8,4.8,4.8,43,4,1,2,3,48,1,40,4,"B",2,"D",9670,9515,894
"Female",2,3,2.4,4.8,3.6,3.6,1,4,3,3,4,52,16,30,3,"P",0,"L",4441,5793,332
"Male",3,4,1.2,4.8,3.6,2.4,0,3,1,2,4,50,16,20,3,"B",0,"L",1047,4191,419
"Female",4,5,4.8,4.8,6,1.2,0,4,3,3,4,35,4,10,1,"B",0,"L",385,4083,179
"Male",2,1,6,4.8,6,4.8,0,4,3,1,4,52,16,40,4,"B",0,"L",1279,2461,2328
"Female",2,5,4.8,2.4,3.6,0,0,2,1,4,5,20,9,20,0,"B",75,"D",2666,4815,296
"Female",5,5,6,4.8,3.6,3.6,0,4,3,5,4,35,16,30,3,"B",12,"L",8143,656,404
"Male",4,4,4.8,4.8,4.8,6,11,3,2,5,4,15,16,40,2,"B",0,"L",6564,3580,284
"Female",5,1,4.8,4.8,6,4.8,0,5,2,5,4,30,16,20,2,"P",0,"L",1521,8737,1034
"Female",5,2,6,6,4.8,1.2,0,4,1,5,4,24,9,10,1,"P",0,"D",1394,7885,1389
"Female",4,3,1.2,4.8,6,6,0,3,3,3,2,52,9,50,1,"B",10,"L",7448,4430,2342
"Male",3,3,2.4,6,3.6,6,10,4,3,2,5,28,25,50,5,"B",238,"L",5638,7951,1906
"Male",4,3,2.4,3.6,4.8,3.6,6,4,3,4,3,60,16,30,4,"P",13,"L",7140,3288,3043
"Female",2,2,4.8,3.6,6,6,0,2,1,3,3,66,9,40,2,"P",0,"L",2926,8590,643
"Female",4,4,2.4,6,3.6,2.4,0,3,3,4,4,31,9,20,2,"B",0,"L",2293,5552,3438
"Female",3,1,4.8,3.6,4.8,2.4,0,5,2,2,3,18,9,20,2,"B",15,"L",6356,5938,588
"Female",1,3,6,3.6,6,2.4,42,4,1,5,3,61,1,30,4,"P",0,"L",1497,4179,587
"Female",3,1,4.8,1.2,4.8,6,28,2,1,4,1,47,1,50,4,"B",66,"L",6047,3294,946
"Male",3,2,4.8,6,6,3.6,0,5,3,4,5,39,9,30,3,"P",0,"L",2073,2430,1050
"Male",5,2,4.8,1.2,6,2.4,0,2,3,2,1,58,9,20,2,"P",0,"L",1819,6346,3782
"Female",3,4,3.6,3.6,6,4.8,0,1,1,1,4,69,4,40,2,"P",0,"L",8036,7818,561
"Male",2,3,6,1.2,4.8,3.6,0,3,1,3,1,41,9,10,3,"B",0,"L",511,514,671
"Male",2,4,2.4,4.8,6,1.2,0,5,1,2,3,31,4,30,1,"B",0,"D",8396,5809,911
"Male",3,0,4.8,4.8,6,0,0,3,1,1,4,12,25,50,1,"B",24,"L",5056,5724,216
"Female",5,3,4.8,6,6,1.2,0,5,3,3,5,35,25,10,1,"B",0,"L",2200,3482,2342
"Male",4,2,6,2.4,3.6,2.4,5,5,3,3,1,23,4,20,2,"P",0,"L",1738,6985,1629
"Male",3,5,4.8,2.4,3.6,3.6,0,3,2,4,3,22,4,40,2,"B",0,"L",1438,4284,258
"Female",5,5,4.8,1.2,6,3.6,0,4,1,4,3,26,16,30,3,"B",0,"L",3568,6583,888
"Female",5,1,4.8,3.6,4.8,0,0,4,1,1,5,17,25,10,0,"P",0,"L",1476,6323,134
"Female",5,2,3.6,4.8,4.8,4.8,0,4,3,4,4,56,16,40,4,"P",26,"L",8189,3301,2089
"Female",5,3,3.6,4.8,6,4.8,0,2,1,5,4,41,16,30,4,"B",0,"L",5594,9494,694
"Female",3,4,2.4,3.6,4.8,3.6,0,4,1,1,4,20,4,30,4,"P",6,"L",6693,5399,446
"Female",4,1,2.4,3.6,1.2,6,7,3,1,5,4,20,16,30,4,"P",0,"L",2144,5078,1342
"Female",3,3,4.8,4.8,1.2,1.2,0,1,1,1,3,22,16,20,2,"B",0,"L",9379,8954,326
"Male",5,1,3.6,6,4.8,6,0,3,1,4,4,34,25,20,4,"P",43,"L",2189,5625,859
"Male",1,5,4.8,3.6,2.4,1.2,0,4,1,2,5,20,1,20,4,"B",0,"D",4654,3276,433
"Male",5,2,3.6,6,4.8,1.2,218,3,3,4,4,40,16,10,1,"B",0,"L",2442,446,3808
"Female",4,5,3.6,4.8,4.8,6,0,2,1,2,4,38,16,30,0,"B",102,"L",7350,7270,187
"Female",4,5,4.8,4.8,3.6,2.4,0,2,3,5,3,32,9,20,2,"B",102,"L",2683,9336,1587
"Female",4,5,6,4.8,4.8,3.6,12,2,1,2,3,29,1,40,3,"P",0,"D",1358,3378,1217
"Male",5,5,4.8,3.6,4.8,6,12,3,1,4,4,33,16,40,2,"B",0,"L",8741,3823,134
"Male",1,5,4.8,6,4.8,3.6,6,4,3,3,5,43,16,30,3,"B",5,"L",245,1405,3163
"Male",5,5,3.6,4.8,4.8,6,0,4,1,2,5,29,16,40,1,"B",0,"L",8687,7932,624
"Female",1,0,1.2,1.2,6,2.4,0,4,1,4,1,48,25,20,2,"B",0,"L",6001,3304,451
"Female",1,3,1.2,4.8,4.8,3.6,0,4,3,5,4,47,9,30,3,"B",31,"L",4490,394,2239
"Male",2,4,6,2.4,6,2.4,0,2,3,3,2,38,1,20,2,"P",0,"L",5268,6158,546
"Male",4,0,1.2,6,4.8,4.8,0,5,3,4,5,34,16,40,4,"B",0,"L",3326,9268,772
"Male",4,1,6,3.6,3.6,3.6,2,1,1,1,1,16,16,10,3,"B",2,"D",8032,766,1232
"Female",2,1,6,3.6,6,4.8,44,4,3,3,3,38,1,40,4,"P",61,"L",4615,8219,1337
"Female",3,3,6,4.8,6,2.4,4,3,3,3,5,24,9,20,2,"B",28,"L",4246,9150,628
"Female",4,3,3.6,2.4,3.6,6,1,1,1,3,2,18,1,40,5,"P",0,"D",5154,1619,163
"Male",3,2,4.8,4.8,2.4,3.6,0,2,1,5,4,27,25,30,3,"B",0,"L",8948,63,591
"Male",4,2,2.4,1.2,4.8,2.4,25,5,1,1,3,10,4,30,2,"B",0,"D",3596,4901,708
"Female",4,2,1.2,3.6,3.6,6,90,3,3,4,3,58,1,50,3,"P",0,"L",4325,4431,3712
"Female",2,4,2.4,6,6,4.8,20,4,1,2,5,11,9,10,2,"B",0,"L",7142,8089,717
"Female",5,0,2.4,4.8,4.8,1.2,1,5,1,2,4,33,16,10,1,"P",5,"L",9250,4312,1703
"Male",4,2,3.6,6,1.2,4.8,10,4,3,4,5,25,25,40,4,"B",0,"L",7868,5991,2558
